Date,DateTime,environment,position_group,target,algo,Evaluation_WinShare,Evaluation_RMSE,Evaluation_R2,test_RMSE,test_R2,test_MAE,train_RMSE,train_R2,train_MAE,n_trees,learning_rate,max_depth,colsample_bytree,min_child_weight,subsample,seed,knn,pt_min,pt_keep_thres,pt_drop,start_year,eval_split_method,prod_split_method
2020-06-03,2020-06-03 22:02:50.870205,prod,SP,K_per_9,xgb,0.0,0.0,0.0,1.2574410672596408,0.4243828877614601,1.0105293788776528,0.9863085431379992,0.5928336483156069,0.7751090763377495,850,0.3835773677233336,2,0.8796206367035007,5,0.9254876420357406,123,5,80,100,60,2014,timeseries,timeseries
2020-06-03,2020-06-03 22:08:40.106289,eval,SP,ShO_per_GS,xgb,0.0,0.0,0.0,0.01755796261575635,0.19253192330202784,0.012825041792529707,0.014120659510676894,0.5289267941340465,0.010237308705710331,250,0.14579959885003213,2,0.5625673143781519,2,0.8932645982821411,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:09:10.866626,prod,SP,ShO_per_GS,xgb,0.0,0.0,0.0,0.017887586376202212,0.16192939287863595,0.013320723771969184,0.014425319390972847,0.5083802564900399,0.010613496123237722,700,0.14795017372648814,2,0.5231744091342851,2,0.8590528965285866,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:09:47.016520,eval,SP,CG_per_GS,xgb,0.0,0.0,0.0,0.02819683613046225,0.2253519028691053,0.02038079759761976,0.02518359345854086,0.4041428594736379,0.01844678461888789,950,0.3142912954585465,1,0.9825275089616744,3,0.942109700295001,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:10:32.164887,prod,SP,CG_per_GS,xgb,0.0,0.0,0.0,0.028328829847273918,0.2180824346229826,0.02012048491580469,0.008471880293014955,0.932567948955396,0.003445823900680665,50,0.1867364761335129,10,0.6615394111627058,7,0.9887251275214259,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:11:18.212504,eval,SP,W_per_GS,xgb,0.19375,4.622805147702215,0.1078038854557104,0.11325841244010453,0.09844519878741777,0.0898727293922329,0.06760940760403611,0.8047447251687556,0.04874324325650288,350,0.11468784913376916,5,0.9710055015034148,1,0.7940683820799808,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:12:02.088347,prod,SP,W_per_GS,xgb,0.0,0.0,0.0,0.11595886414534667,0.054940621416672,0.09265592627928017,0.08768346970642453,0.6715842568026507,0.03431163250457122,50,0.10904612924877864,9,0.9367987281933268,4,0.8272686590742118,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:12:54.539672,eval,SP,WAR_per_GS,xgb,0.3195266272189349,1.48616695125732,0.3331874099061394,0.04211753001724848,0.28345318627807314,0.03391429109948179,0.026311265221117187,0.7670222809000546,0.0204211921611117,850,0.03067907489605685,3,0.9958503087531064,7,0.7801168451242868,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:13:37.208479,prod,SP,WAR_per_GS,xgb,0.0,0.0,0.0,0.04142382863448119,0.3068627260300597,0.0334995225072836,0.031300423315764124,0.6702905866606024,0.024689714221812653,650,0.1141029446874532,2,0.8197884576861819,3,0.7285587649886932,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:31:46.804814,eval,SP,OBP,xgb,0.0,0.0,0.0,0.024068899736792642,0.2638253746826916,0.019308759784960487,0.022504972202073863,0.4302633003996377,0.017961815524608533,350,0.05462738220647062,1,0.9012659895840242,6,0.9023463649089738,23,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:32:31.514259,prod,SP,OBP,xgb,0.0,0.0,0.0,0.02388721065386675,0.2748977590232301,0.019150553069271884,0.02224576510912508,0.44331191218064336,0.017709831891048602,850,0.10831391883806996,1,0.7492189013012795,4,0.9548697699447506,23,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:33:26.969689,eval,SP,SLG,xgb,0.0,0.0,0.0,0.04856769845797421,0.2142333426118851,0.03692115644439236,0.006466341810857114,0.9847057417862431,0.0022146864935015955,600,0.21271869161945867,11,0.8215295155479903,7,0.9954334398331578,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:34:09.870434,prod,SP,SLG,xgb,0.0,0.0,0.0,0.048391680633142815,0.2199185331547342,0.037669041177728665,0.034097542557385334,0.5747373286435924,0.02723997054257855,100,0.11973007505754467,2,0.7210390981082804,2,0.8850834534338932,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:41:30.290638,eval,SP,ERA,xgb,0.28125,1.3548106207832735,-0.0842821266721403,0.8545507755072921,0.18371483805870706,0.6736971945815033,0.6079244166625872,0.5694247891608089,0.4777946998379754,900,0.2020510819406605,2,0.5348382952559226,7,0.8928334797031415,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:41:59.843303,prod,SP,ERA,xgb,0.0,0.0,0.0,0.8440026242179021,0.2037421061728528,0.6551048988824363,0.6484950974269724,0.5100370465525601,0.5102173428727098,200,0.2053268192373376,2,0.6389153358040803,5,0.8411773907907105,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:43:44.657202,eval,SP,BB_per_9,xgb,0.2375,0.9466581899493374,0.0012771602572247964,0.7247608288118329,0.34055804916899635,0.5240503999951122,0.33538406342193355,0.832272508506764,0.2315425382663736,750,0.05649409471243923,4,0.9729544520777368,6,0.9709836096515336,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:44:32.514755,prod,SP,BB_per_9,xgb,0.0,0.0,0.0,0.7361920620356436,0.31959200756460404,0.5437816127315983,0.2489573534003012,0.9075792849518379,0.15257771630659173,300,0.10420686516023482,5,0.5659340035379576,1,0.9978935053039879,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:46:29.749432,eval,SP,K_per_9,xgb,0.225,1.7261680591042805,0.15206066268317608,1.1253332187154619,0.4664446993909628,0.8813077287359552,0.4125942803609246,0.9366633134678216,0.2946020884773128,500,0.0437170521869345,4,0.4734029720418197,2,0.9165729974299776,23,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:47:11.908536,prod,SP,K_per_9,xgb,0.0,0.0,0.0,1.113891433603022,0.4772393506091689,0.8843567608214996,0.7413669468303521,0.7955084475412323,0.5892731589910268,200,0.08649692137750635,2,0.7854004403312739,6,0.8524139015257575,23,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:47:40.153051,eval,SP,ShO_per_GS,xgb,0.0,0.0,0.0,0.01752144071095605,0.04569431863472273,0.011868472937106422,0.014682676221472568,0.3730245050203129,0.010039409594859322,600,0.19882626393520586,1,0.9992951890023579,6,0.7598589087473578,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:48:05.412936,prod,SP,ShO_per_GS,xgb,0.0,0.0,0.0,0.017295423354956704,0.07015560683991705,0.011607089350926643,0.006161100237897056,0.8896031523854153,0.0022522449190662177,650,0.20485267089517745,13,0.4204705118943519,7,0.7877583502382336,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:48:41.687936,eval,SP,CG_per_GS,xgb,0.0,0.0,0.0,0.02761602135089024,0.1058619798069821,0.0201292302397554,0.015992868225498502,0.7105111338951898,0.012348227743002321,650,0.37682933562094656,6,0.4556065127953316,5,0.7725401902417673,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:49:09.426027,prod,SP,CG_per_GS,xgb,0.0,0.0,0.0,0.027241079922790446,0.1299765000974662,0.01821816812823224,0.01918438609244369,0.5834424984727908,0.013956112670388229,300,0.1801996086156869,1,0.5209494170773061,7,0.9611119420281948,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:49:43.688861,eval,SP,W_per_GS,xgb,0.2375,5.845319616897955,-0.4264799675896904,0.10610194281472282,0.07627490490454569,0.08854234963345392,0.13473059814254298,0.35055831322543995,0.08931468401026771,900,0.6299039406390511,3,0.8592733072763867,2,0.8099133141318219,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:50:10.250153,prod,SP,W_per_GS,xgb,0.0,0.0,0.0,0.1079033478173644,0.04464251942437725,0.08726218498862126,0.15468365922469127,0.14395506740102834,0.09450821388874096,150,0.5735591351533769,1,0.94708064793981,6,0.7419937270890382,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:50:40.581233,eval,SP,WAR_per_GS,xgb,0.3372781065088757,1.4535876983797162,0.3621022502661787,0.03915300056847802,0.3243319890726475,0.03115850014396577,0.04147097735691289,0.4403981965917736,0.032089818453698384,600,0.3500869920333294,1,0.498239159592329,7,0.7113416722146431,123,5,80,100,60,2014,random,random
2020-06-03,2020-06-03 22:51:23.209486,prod,SP,WAR_per_GS,xgb,0.0,0.0,0.0,0.039686397908796064,0.30579678361047835,0.03223471383680697,0.03458995080985335,0.610694577408978,0.0270879405657369,50,0.09260696931667696,2,0.5860880379602663,6,0.7491493380365009,123,5,80,100,60,2014,random,random
2020-07-10,2020-07-10 20:30:07.314277,eval,SP,ERA,xgb,0.28125,1.3760848493256044,-0.11860186842876175,0.8551321389665871,0.1385708546828336,0.657234407286895,0.6979328451403579,0.4414838809397795,0.5333816187481744,350,0.30704960229728123,3,0.9965968649759448,5,0.9812825994548822,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:30:43.622655,prod,SP,ERA,xgb,0.0,0.0,0.0,0.8471704240644734,0.15453686767474514,0.6517701804010492,0.7168327007621603,0.4108253459036129,0.550014121116655,250,0.3520782016952446,3,0.9244882410934604,7,0.8803310117955129,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:31:27.698411,eval,SP,BB_per_9,xgb,0.2,1.0070092942216102,-0.13012256531482191,0.7826226780079714,0.3148526764598658,0.5901530129972258,0.18384633866190306,0.9476609745060012,0.10553802565496756,450,0.2589800809178459,12,0.8805813984390132,2,0.9676117154926532,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:32:09.290152,prod,SP,BB_per_9,xgb,0.0,0.0,0.0,0.7922243991441628,0.2979378873953877,0.5776405549049377,0.5075640803891313,0.6010693340924391,0.3881822178484851,550,0.13905034384924952,3,0.4968079944754,6,0.7950240501022281,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:32:53.572625,eval,SP,K_per_9,xgb,0.175,1.7084102477606082,0.16941713625419208,1.24914868095357,0.4393617797306597,1.0096233365410252,0.85531307267864,0.7046618807412852,0.6676215936437611,600,0.18035372946526101,2,0.9168853585273112,4,0.9837885974309399,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:33:50.153361,prod,SP,K_per_9,xgb,0.0,0.0,0.0,1.2788182502614345,0.4124131265851203,1.0478470877597208,0.9518786906869452,0.6342094392445667,0.7341945333670307,700,0.2007059638927563,1,0.6480020752793936,2,0.8834555647862321,123,5,80,100,60,2014,timeseries,timeseries
2020-07-10,2020-07-10 20:34:43.310168,eval,SP,OBP,xgb,0.0,0.0,0.0,0.027968186066849653,0.0013620590186507187,0.02191747937547533,0.008464424359953203,0.9176834420641384,0.004769410945458655,900,0.05503151438415505,5,0.6254852905601764,7,0.7782582549537027,123,5,80,100,60,2014,timeseries,timeseries
