Date,DateTime,environment,position_group,target,algo,rmse,n_trees,learning_rate,max_depth,colsample_bytree,min_child_weight,subsample
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06578474773036917,250,0.14541430135091854,4,0.4837491029884142,5,0.8241372629169488
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06622676211589829,250,0.13943306890763232,4,0.9972727685678942,5,0.8393747933694204
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06630380011006122,250,0.14412951564832155,4,0.4608086256048171,5,0.8389364551715572
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06916328272497352,250,0.3715101318535609,1,0.4095369577151567,5,0.8266267186074128
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06574623654634575,850,0.18815648320112627,6,0.30067924573063376,5,0.8584441668944369
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06589551050544197,850,0.20903029495782488,6,0.3177864931612244,5,0.8625745618194826
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06554636188996954,50,0.08511801068420377,6,0.23526391074452666,1,0.8030670620198503
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06626131196061777,50,0.08629104638692635,6,0.586608093436886,1,0.7523751863085578
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06835037598957859,50,0.3377187083366845,6,0.20942447818885626,1,0.8105078948857859
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.08481200964714544,700,0.0002231810288892133,9,0.5531408594528026,1,0.7646125648141939
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07186806084975292,400,0.5786902893538911,11,0.40403356612503255,3,0.7985571585208879
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06940211547992807,100,0.2670010468937001,8,0.18335897721371647,1,0.8841934658834091
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0681154380191608,150,0.06839413368638464,1,0.9136795062100808,7,0.9230032974957888
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07623510743071214,450,0.0010207484941281986,12,0.16498116756048806,1,0.7232236479456717
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07080466111366421,500,0.4111730032064751,14,0.2775758910963675,3,0.8408198684648011
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06878575999990381,50,0.3276993207459422,6,0.35786731265006405,7,0.7669527753765473
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06573825123147486,100,0.09612996625348508,5,0.649253037259838,6,0.9390928950819644
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0678721324935365,650,0.2566153332054439,11,0.11951649557277612,1,0.8088080824829273
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0654195107764738,700,0.2281230319682405,6,0.4457287477608334,6,0.8868699973831681
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06653613564875842,700,0.19641765834242828,10,0.2667051912255557,6,0.9730444183856584
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06732671916661317,700,0.2908621225548911,2,0.5312023769445315,6,0.9171976626207404
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06826638830665331,200,0.3643109867872961,9,0.35668924921199485,6,0.8866976193281219
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0670043988047573,900,0.17337723132790314,8,0.6082126282775662,6,0.902244870151812
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06726064696383248,750,0.2306275848148273,6,0.4338852517770675,2,0.960431882629782
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07009654259954873,700,0.5444145783648354,5,0.10400039125412876,6,0.9328354350090616
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06836552009124301,800,0.4454238072881387,3,0.3234252788669749,7,0.7907220725536842
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0740591846692488,400,0.6593302237297003,7,0.14118206955551002,3,0.855955070815271
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07205530715647927,150,0.30201091736370184,14,0.5058320917018271,1,0.8760445012138446
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06892339682203838,550,0.2375405305389552,10,0.20199560786815327,6,0.9840200267387724
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06586761455662771,50,0.0470330615413975,6,0.8684478457616698,2,0.8910634456666429
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07045919337961698,300,0.4153355912850548,12,0.5633482530904341,4,0.7046928704689529
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06965913056947051,450,0.7731372568040021,2,0.6863497540848515,1,0.7803794492967095
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06816096560832646,950,0.17436404466933164,1,0.3776357006733442,6,0.9538051717297679
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06598787710890773,350,0.09334103317404116,6,0.7686236952054626,7,0.8187946793060703
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06566708229056299,50,0.3687842063145145,3,0.2426178383515657,3,0.8476735603552827
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0653772034452246,600,0.013379367630446462,11,0.4250211680346107,2,0.8699574365939197
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06573377195486907,600,0.01835500381412689,11,0.5976311396972628,2,0.9076932549159596
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07312724397768018,600,0.4520056085703253,11,0.45772775334963595,2,0.8672719625000599
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07560655330278597,600,0.6539281962140677,13,0.4943998591544829,2,0.9280186231284674
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06472506504707247,650,0.11759409315821248,11,0.6242117583973941,2,0.9120463482127108
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06800105016100709,650,0.12018057074431665,11,0.9058713411765618,2,0.9895452720512684
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0665143166774514,650,0.05368869338248145,11,0.6354743657930071,2,0.9675884927604378
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06765437771636199,650,0.15783084158134048,11,0.775010834501231,2,0.9075715558151226
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.08407064092354563,500,0.00035563290328879954,11,0.6915569605721811,2,0.9470584496542218
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0683200850158463,900,0.22170021046104774,7,0.4339519584147037,2,0.8790246896189097
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06581086124655437,600,0.11608427450544336,4,0.52280376872289,4,0.8930201713334032
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06550048821075824,200,0.06258808518604589,9,0.5627086905360955,2,0.9168455586334976
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06986889108333218,850,0.2912983456506171,11,0.4790079905375018,2,0.8524629305168621
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06836604997309861,700,0.3438838350975409,8,0.6207275470524687,2,0.9349561757953728
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06632262170183359,750,0.15923591404085394,13,0.3887505126672488,6,0.8720131129804392
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06520045048894563,550,0.02407580840142232,5,0.6647067470441503,4,0.8972023923688596
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06527650415813688,550,0.017752498936545638,5,0.7200502808982231,4,0.8996421699942513
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06607415210660178,550,0.04050247305126255,5,0.8431714898555827,4,0.8971357185211826
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06597396249135347,550,0.10597411340054387,5,0.9647846904370252,4,0.9243707674284534
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06529475123595553,550,0.08138765146656443,5,0.7213861235267909,4,0.9579049032138656
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06547440786895363,550,0.026338500467135484,5,0.6752012198903776,4,0.9449353635099348
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0655173274894761,550,0.06659406276780203,5,0.7439411309191518,4,0.9061384732764431
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06639387712794986,100,0.13826923854069986,5,0.7908378778164139,4,0.9655674077142946
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06861276710485664,800,0.2486350577967633,14,0.8355822274542797,4,0.9166050778263598
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06541193422833935,650,0.00682645100547739,5,0.6632013403717839,4,0.8309339871743072
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06838963254640719,300,0.20889444986230202,12,0.9951679249965548,4,0.9384092075822332
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06896386243514988,550,0.17407293599677107,10,0.9031888017847556,5,0.8631464233592478
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0704289716665108,400,0.5298920722708851,1,0.7073598807091173,7,0.9299887177649916
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06693754712472952,950,0.039513417032647116,2,0.5876956009947312,3,0.9769974713679253
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06652323583715823,350,0.07917204981464915,4,0.5431165369339805,4,0.9974808084934907
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06688219057019958,150,0.2748445068294121,5,0.9556850733568688,4,0.8460520779354712
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06578764311237292,450,0.19109173289057504,3,0.6407959361205235,5,0.8997586735546907
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06638398798061677,550,0.1029066516865229,9,0.8655237954690975,4,0.8222614942689217
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07072956989486584,850,0.3933112879515613,7,0.7566707485431801,7,0.8835669748268278
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07021358994489041,500,0.7429055177399919,8,0.6975648935115041,3,0.9111479993024948
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.07112747496623714,250,0.5965015029152833,5,0.7326081307504443,4,0.9522309894044588
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06718373330516789,650,0.12939896053226427,12,0.8280756113925017,4,0.8601894269954079
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06787880781879854,750,0.15662655673242049,10,0.7870572644773249,5,0.988757221218667
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06548305846391261,900,0.029578763926367213,14,0.5766225608289645,7,0.8927309837281141
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0709014083754045,550,0.0016689386320378578,1,0.6081186151259521,3,0.8327970183892407
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.0686698433822268,800,0.3134772215064914,13,0.6692980030527181,4,0.8767033967240131
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06761943252662025,200,0.27582361088230584,2,0.8850667644255559,4,0.813998831647707
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06992596239567253,100,0.43222272755723423,5,0.9250093975284496,1,0.797980236561181
2020-05-19,2020-05-19 17:42:02.248924,prod,hitters,SLG,xgb,0.06778596246351078,300,0.4989440157372637,3,0.8159943623610755,5,0.9219583687446848
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8952194855486025,950,0.21034138460935844,7,0.7057671949442721,1,0.7792518898664789
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.0398998914532145,150,0.6869616797737842,8,0.15106214640671045,5,0.832787780462535
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8530698193750417,450,0.2421933196610909,9,0.917524537539486,3,0.957185681793641
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8958667313387295,650,0.1981701673383557,10,0.6306364776195714,2,0.7671424032824324
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8071387597701555,100,0.22463447044893006,1,0.6493612753588983,6,0.9363454108754266
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.944353909565922,300,0.6317195159370356,8,0.20538363359532485,6,0.7652390304008849
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9818030621005166,900,0.7382148803011106,4,0.6950011169577224,2,0.8633171676429731
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8621167377430281,550,0.4247790533336111,10,0.19621562046732044,5,0.7614184206079546
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.3797307384206137,400,0.0034480810345968397,5,0.5392143890731348,6,0.860304503504905
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9705762777953684,350,0.3424607221463502,10,0.3638298719424138,1,0.9114101478897032
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8215253458083052,950,0.26413527758405675,7,0.3254125605928798,5,0.8438000489989494
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9041489818554956,700,0.16744836903554472,11,0.9795738526533956,1,0.7698805222923074
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8289407751881307,700,0.2358513394282208,2,0.9127290275581228,5,0.981608476166572
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8214048197147543,300,0.21667737057244527,1,0.8320022783673131,7,0.80379102771853
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8784381700286705,550,0.2950030687151605,3,0.6920377366179828,5,0.7460037899896591
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8163775866807109,900,0.4873951214278913,1,0.9631395507747176,5,0.9534513217565106
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8161382680967155,750,0.12960276623144934,1,0.18879876466983714,2,0.7678164757734527
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8215970817024285,850,0.09103490452065968,3,0.6742167902404212,6,0.8676830843754081
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8941845223994577,800,0.16606378301069402,6,0.3739685929452173,3,0.7170212128969073
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9892177613962048,250,0.7770559603147844,4,0.4740189890828058,6,0.8952798758540124
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8150496326383146,750,0.01804946341057844,1,0.7936896016894461,4,0.7243199214542524
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8292428201480456,750,0.009656898130663014,13,0.8024040881333712,4,0.7096921917748519
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8671691968142544,100,0.06826358199008464,12,0.8110012519058847,4,0.9159667297130799
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9656759868626236,600,0.466676164135668,14,0.5767818962977205,4,0.9826926846383041
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8158019393449147,100,0.36423040566656817,1,0.4659973992917631,4,0.9383471694121728
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8561640467802563,200,0.5585391218834033,1,0.7705996491323829,7,0.8158381438369423
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9463252157975759,50,0.05232110337377044,11,0.8827254155229608,4,0.8865269040184539
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8339111105305373,500,0.11264194592581275,14,0.6042468673866119,6,0.9290004964680824
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8063995178621015,100,0.3125989924089717,1,0.7508862844566637,6,0.9979577731059182
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9171711904061955,100,0.2976489153961714,5,0.7466774270179366,6,0.994923852887062
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8460974017597366,100,0.39669640139885815,2,0.5128968166111867,6,0.9997717337182344
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9313255573871604,150,0.5099130806954656,9,0.6389973453603367,6,0.9642544703264518
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9096367547410841,450,0.3303654182720091,6,0.8694104049584521,3,0.9718666486169828
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9379514050799628,100,0.5861349326365486,13,0.4470109974963125,6,0.9420959347427192
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.90130249091836,500,0.3977331309774712,8,0.7410066107042086,7,0.9984789672605481
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.0207637544321893,800,0.4457308223916071,12,0.6327999648755086,1,0.892415153594024
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9224115455822528,650,0.17551948779019044,9,0.5555184918898053,2,0.9128116144632572
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.0611822552147356,400,0.6469066790997025,7,0.7256912807828103,6,0.95121408274992
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8128552051446287,950,0.2724878671063815,1,0.30168331190839554,3,0.8746845177769804
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8879155766428145,350,0.35594634643508194,4,0.9350531768282498,6,0.9261588979372924
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9166323196358632,200,0.5211425823840015,8,0.42568847829677386,1,0.8445072526625087
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9460614793983628,100,0.20607582297955546,10,0.5195552173936228,6,0.8249961237703802
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9449047083248748,50,0.3044463590537823,5,0.2696346251584718,2,0.7918259467909294
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8124428318856991,250,0.2382119106166501,1,0.6667768600560747,7,0.9824848519913544
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8332007953214619,850,0.14037194184604068,7,0.5960692157297814,6,0.9660727653206442
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.0057669684522126,300,0.4357970575561185,11,0.8521664274440338,1,0.9451358724394828
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8286467669377052,550,0.2645506517670129,2,0.11904805489965442,5,0.9040440694133174
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9901376320068036,600,0.7134983906216531,3,0.7043452796665399,3,0.8524471742855017
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.7913248947316023,900,0.3841440982560036,1,0.9963430246066718,6,0.9772771527255656
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8521985327712243,900,0.5988575502083224,1,0.9738274028110324,6,0.9936331831274372
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.868908527709365,700,0.6623637560115947,6,0.9229191230676896,2,0.9261512363476141
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8509935471184844,900,0.5521176821886973,10,0.9953334212371971,6,0.8802588524306265
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9951676479265836,900,0.3756610873911648,13,0.8924280564499891,5,0.973735982306422
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9443527016979382,450,0.4851417655671013,12,0.9482802784004984,7,0.7525953919314716
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8619419043388431,150,0.7960497986274397,1,0.8340160679336208,6,0.7352049685821637
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9286491654686959,650,0.32654981900183955,14,0.9937265720217724,3,0.9576531795206088
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9700495331971192,350,0.4523388067020789,4,0.7751585344064142,1,0.7795986313913662
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8138545558476663,400,0.1880757712915452,1,0.9068364952028845,2,0.8986464106342925
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9184427620853814,900,0.4222201010602625,3,0.8256949743834172,6,0.9859142398422316
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9954057346829556,950,0.6151391488993091,9,0.4069079814932586,5,0.8294043056934354
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9726155064602112,800,0.5363352633122356,5,0.6852089502924775,6,0.8034903929883472
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.041981120499516,300,0.7542888043122764,11,0.7733996464605559,4,0.9196119695322528
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8015809841067641,850,0.053119579387046256,1,0.8526298159364948,7,0.8630179795284417
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8379635217220823,250,0.04228026471393951,8,0.8599846792494473,7,0.8534368149826442
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8585895469859668,850,0.14487170018096746,7,0.9343207525472952,7,0.7807110776486462
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8325654823106361,850,0.4111998036774709,2,0.9582517064787046,7,0.9570022317412781
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8478220031529478,850,0.3787923475250784,1,0.7237446534626459,7,0.8104388066937213
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.803162949500094,550,0.08012603799940965,1,0.8032389473419529,7,0.935755903314378
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8056573743824103,550,0.07873240444972883,1,0.8997973310844143,7,0.8667462101729115
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8066857318569542,550,0.031159573911463175,1,0.7991957964545087,7,0.9059520413811422
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8013006812031692,550,0.11787231202005552,1,0.8331530346868512,7,0.933526224218247
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8244367586232234,750,0.0073378260548285215,14,0.8700587222670639,7,0.8394311330534563
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8636418961088749,200,0.11965646305508625,6,0.9923699561180848,7,0.8829521769198756
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8329954224370588,500,0.0600628492583421,13,0.8465469134523881,7,0.8907349300582509
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8148929890379946,700,0.10793629655415853,1,0.9665792812407662,7,0.8596975877868968
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8824375299596514,50,0.22119381374019226,10,0.6492319640146167,3,0.9471823862372722
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8727208883646423,600,0.1501484511177969,4,0.8854480544020651,4,0.8742565713062838
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8747439106554433,850,0.2747673544515777,12,0.5011522640736519,1,0.9752684999431216
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.807972613595932,150,0.09228115094897332,1,0.6077962416815238,7,0.9634583593968202
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9199889079549242,550,0.19232611521330872,9,0.7242244819001018,2,0.9353106666771992
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8254686155275447,900,0.16632787790437067,3,0.2385844467076517,5,0.9199093824553338
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9116142694402478,450,0.24749339552202165,8,0.6647715876012811,7,0.9078963114101024
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8980653215213423,650,0.0045599379872800425,1,0.7598204389085422,4,0.9885983176989998
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,1.03029280996564,350,0.6915974652934389,11,0.5716212986826927,3,0.8228543254942083
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8513691781563189,400,0.028936507352334637,5,0.8257360001254753,1,0.8403111040353952
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.7784048821724837,950,0.33904204566336243,2,0.9192001706064432,7,0.9014814325821396
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.9211398111413056,800,0.3470931456636456,7,0.9504349459563156,2,0.9017053221434423
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8038377348764736,950,0.2854664720275283,2,0.9164144855562706,5,0.9340634837616448
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8723480912198742,950,0.4787450920201842,2,0.99860697166613,7,0.9156921897731496
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8001345957169842,950,0.25012256187933224,2,0.338280456326864,6,0.94906827133673
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8184140983178858,950,0.38710303615533576,2,0.3428109141874624,6,0.9766591637064754
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8271543908789665,950,0.3129983829602809,2,0.14792200218928764,6,0.9486855689364156
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8492470668218788,950,0.5133732178459568,2,0.21622124314021474,6,0.9659720866796352
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8214206127665004,950,0.3655743112319646,2,0.2948033831185063,6,0.9262800760520812
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8176841282975891,900,0.2435584928222692,2,0.379040090353962,6,0.9908998263508044
2020-05-20,2020-05-20 14:36:10.282479,eval,SP,ERA,xgb,0.8230111574321771,950,0.5650667680536533,2,0.1803411040599372,6,0.9415281665713828
